id,age,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year,education_10th,education_11th,education_12th,education_1st-4th,education_5th-6th,education_7th-8th,education_9th,education_Assoc-acdm,education_Assoc-voc,education_Bachelors,education_Doctorate,education_HS-grad,education_Masters,education_Preschool,education_Prof-school,education_Some-college,workclass_Federal-gov,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,workclass_State-gov,workclass_Without-pay
161,0.09507110396704692,240504,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.2749112037526502,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
162,-0.5187176408431537,80058,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
163,-1.1325063856533546,173736,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1.1151389136216603,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
164,0.2485182901695971,70655,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
165,0.5554126625746975,117605,5,Divorced,Sales,Not-in-family,White,Male,0,0,-0.5653165061163599,United-States,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166,-0.2885468615393285,164526,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,-0.1452026511818548,Yugoslavia,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
167,0.5554126625746975,164427,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,0.2749112037526502,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
169,-1.3626771649571798,206008,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
170,0.171794697068322,100800,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,-0.5653165061163599,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
172,-1.439400758058455,41103,10,Never-married,Other-service,Own-child,White,Female,0,0,-1.8256580709198749,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
174,-0.21182326843805344,208068,1,Divorced,Other-service,Not-in-family,Other,Male,0,0,2.543526020398977,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
175,-0.672164827045704,205152,13,Never-married,Sales,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
176,-1.2859535718559048,201729,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177,-0.2885468615393285,403037,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
178,0.8623070349797979,92079,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.2749112037526502,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
179,-0.21182326843805344,156667,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
180,0.01834751086577183,173476,15,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
183,-0.13509967533677836,272950,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
185,1.015754221182348,213209,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
188,-1.2092299787546297,235894,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1.1151389136216603,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
190,0.32524188327087217,117158,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.2749112037526502,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
192,0.5554126625746975,389843,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.6950250586871553,Germany,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
193,-1.592847944261005,38307,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,-0.9854303610508648,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
194,-0.2885468615393285,289430,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.2749112037526502,Mexico,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
195,-0.4419940477418787,348491,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
196,-0.21182326843805344,295127,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3.5517992722417895,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
197,1.1692014073848982,166774,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0.2749112037526502,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
200,0.5554126625746975,202560,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1408,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
201,-0.13509967533677836,234807,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,-0.3972709641425578,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
202,-0.21182326843805344,182074,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,0.2749112037526502,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
204,-0.13509967533677836,202683,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5269795167133532,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
205,0.32524188327087217,27766,13,Separated,Exec-managerial,Unmarried,White,Male,0,0,1.5352527685561652,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
207,-0.21182326843805344,108103,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
209,1.7062665590938237,149620,10,Divorced,Other-service,Not-in-family,Black,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
210,-0.8256120132482542,80158,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
211,-0.9023356063495293,279960,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
212,1.2459250004861733,255364,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1.5352527685561652,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
213,-0.5187176408431537,257068,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,0,0,-0.3972709641425578,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
214,0.7855834418785227,94606,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,1.5352527685561652,United-States,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
219,0.2485182901695971,107762,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
220,-0.2885468615393285,434114,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,-0.1452026511818548,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
221,1.859713745296374,106551,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
224,0.6321362556759725,168211,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.1908884327657492,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
226,0.939030628081073,276456,12,Married-civ-spouse,Sales,Husband,White,Male,3103,0,-0.9854303610508648,United-States,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227,-0.2885468615393285,265954,9,Separated,Other-service,Not-in-family,Black,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
228,-0.05837608223550326,77820,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
229,0.32524188327087217,206927,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
230,-0.21182326843805344,148581,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1.1151389136216603,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
232,0.4786890694734224,166636,9,Divorced,Other-service,Other-relative,Black,Female,0,0,-0.5653165061163599,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
233,1.4760957797899985,127264,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.6950250586871553,United-States,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
234,-0.8256120132482542,25864,9,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,-0.5653165061163599,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
235,0.7088598487772476,141483,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
236,0.171794697068322,51506,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
237,-1.6695715373622801,244589,7,Never-married,Sales,Own-child,White,Female,0,0,-0.1452026511818548,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
238,-0.5187176408431537,161075,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
239,1.859713745296374,35021,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,-0.8173848190770628,China,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
240,-0.5187176408431537,230912,14,Never-married,Prof-specialty,Not-in-family,White,Female,4865,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
242,0.7855834418785227,215389,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0.5269795167133532,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
243,-0.672164827045704,176410,11,Married-civ-spouse,Prof-specialty,Own-child,White,Female,7298,0,-2.1617491548674788,United-States,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
245,0.2485182901695971,119281,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1.5352527685561652,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
246,1.1692014073848982,224934,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
247,-0.36527045464060365,434292,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
248,0.6321362556759725,106255,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
249,-1.2092299787546297,214120,9,Never-married,Priv-house-serv,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
250,-0.05837608223550326,272671,13,Divorced,Sales,Own-child,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
251,-0.13509967533677836,22463,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
252,1.3993721866887234,176079,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
253,0.5554126625746975,201699,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
255,-1.51612435115973,198459,9,Never-married,Adm-clerical,Own-child,White,Male,0,2001,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
256,-0.2885468615393285,120066,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,1.5352527685561652,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
257,-1.6695715373622801,176017,6,Never-married,Other-service,Other-relative,White,Male,0,0,-2.24577192585438,United-States,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
258,1.4760957797899985,519006,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.8630706006609572,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
259,-0.672164827045704,57651,9,Never-married,Adm-clerical,Unmarried,White,Male,0,2001,0.022842890791947196,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
260,2.3200553039040246,92472,6,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,3273,0,0.2749112037526502,United-States,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
262,-1.0557827925520795,521400,3,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,-0.1452026511818548,Mexico,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
263,-0.36527045464060365,186824,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
264,-0.13509967533677836,231180,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
265,0.01834751086577183,101020,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
266,-1.439400758058455,47541,10,Never-married,Sales,Own-child,White,Male,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
268,0.2485182901695971,255847,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
269,0.09507110396704692,45687,10,Divorced,Other-service,Not-in-family,Black,Male,4787,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
270,0.09507110396704692,100292,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.8630706006609572,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
273,1.2459250004861733,178644,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1.1151389136216603,United-States,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
274,-1.592847944261005,154089,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,-1.8256580709198749,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
277,0.09507110396704692,132222,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
279,-0.2885468615393285,125933,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
281,-0.05837608223550326,341643,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,1.5352527685561652,United-States,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
282,0.5554126625746975,148995,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
283,1.9364373383976492,352712,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1.1151389136216603,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
284,-0.7488884201469791,262478,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,-0.9854303610508648,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
286,0.4019654763721473,235786,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,0.2749112037526502,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
287,-0.8256120132482542,113870,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1.5352527685561652,United-States,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
288,2.7036732694104,167537,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.5653165061163599,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
290,-0.8256120132482542,194690,4,Separated,Other-service,Own-child,White,Male,0,0,1.5352527685561652,Mexico,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
291,-1.2092299787546297,234460,4,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,-0.1452026511818548,Dominican-Republic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
292,0.6321362556759725,280798,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
293,-0.8256120132482542,138269,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
294,-1.51612435115973,292511,10,Never-married,Other-service,Own-child,White,Male,0,0,-1.40554421598537,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
295,-0.2885468615393285,219546,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.2749112037526502,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
296,-0.05837608223550326,127772,9,Divorced,Farming-fishing,Own-child,White,Male,0,0,0.6950250586871553,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
298,-1.3626771649571798,377931,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2377,0.5269795167133532,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
299,0.7855834418785227,207120,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
300,1.7062665590938237,142922,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
301,-1.439400758058455,232577,10,Never-married,Other-service,Unmarried,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
302,1.0924778142836231,33304,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,-0.1452026511818548,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
303,0.7088598487772476,190072,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
304,-0.7488884201469791,164607,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
305,-0.21182326843805344,232874,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
306,-0.9023356063495293,257124,13,Never-married,Transport-moving,Other-relative,White,Male,0,0,-0.5653165061163599,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
307,-1.2859535718559048,243178,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,-1.8256580709198749,United-States,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
309,-0.7488884201469791,144592,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.6950250586871553,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
310,-0.2885468615393285,385847,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
311,-0.7488884201469791,179498,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,-0.1452026511818548,Germany,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
312,0.4019654763721473,192771,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
314,-0.13509967533677836,160910,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
315,-1.6695715373622801,34019,7,Never-married,Other-service,Own-child,White,Male,0,0,-1.8256580709198749,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
316,0.7855834418785227,452402,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0,1.5352527685561652,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
317,-0.21182326843805344,186035,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,-0.9854303610508648,United-States,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
318,-1.439400758058455,243878,10,Never-married,Craft-repair,Own-child,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
319,0.2485182901695971,211517,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
320,-0.2885468615393285,22055,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,1.5352527685561652,United-States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
322,-0.672164827045704,207172,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,-0.1452026511818548,Mexico,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
323,-1.0557827925520795,112847,9,Married-civ-spouse,Transport-moving,Own-child,Other,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
324,-0.5187176408431537,115066,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
326,1.7829901521950988,176811,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
327,0.09507110396704692,200479,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,-0.1452026511818548,United-States,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
328,1.6295429659925487,39352,4,Never-married,Transport-moving,Not-in-family,White,Male,0,0,0.5269795167133532,United-States,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
